game_id,legion_id,team,unit_type,start_x,start_y,start_units,end_units,damage_dealt,damage_received,team_won
94,GREEN_1,GREEN,GOBLIN,3,-3,12,11,0.00,16.00,false
94,GREEN_2,GREEN,ARCHER,2,-2,6,4,48.00,24.00,false
94,GREEN_3,GREEN,GOBLIN,2,-3,1,0,0.00,8.00,false
94,BLUE_4,BLUE,ARCHER,-2,3,5,0,45.00,40.00,false
94,BLUE_5,BLUE,SPIDER,-3,2,12,12,0.00,0.00,false
94,BLUE_6,BLUE,MAGE,-3,3,1,0,3.00,8.00,false
95,GREEN_1,GREEN,SPIDER,-1,-2,15,0,34.00,60.00,false
95,GREEN_2,GREEN,GOBLIN,3,-3,8,8,0.00,0.00,false
95,GREEN_3,GREEN,SPIDER,1,-3,2,2,0.00,0.00,false
95,BLUE_4,BLUE,GARGOYLE,1,2,6,6,20.00,2.00,false
95,BLUE_5,BLUE,ARCHER,-2,2,4,0,40.00,32.00,false
95,BLUE_6,BLUE,GOBLIN,0,3,3,3,0.00,0.00,false
96,GREEN_1,GREEN,SPIDER,-1,-2,15,0,34.00,60.00,false
96,GREEN_2,GREEN,GOBLIN,3,-3,8,8,0.00,0.00,false
96,GREEN_3,GREEN,SPIDER,1,-3,2,2,0.00,0.00,false
96,BLUE_4,BLUE,GARGOYLE,1,2,6,6,20.00,2.00,false
96,BLUE_5,BLUE,ARCHER,-2,2,4,0,40.00,32.00,false
96,BLUE_6,BLUE,GOBLIN,0,3,3,3,0.00,0.00,false
709,GREEN_1,GREEN,SPIDER,3,-3,15,0,36.00,60.00,true
709,GREEN_2,GREEN,GOLEM,-1,-2,3,3,72.00,41.00,true
709,BLUE_3,BLUE,SPIDER,-3,3,15,0,72.00,60.00,false
709,BLUE_4,BLUE,ARCHER,0,2,4,0,24.00,32.00,false
709,BLUE_5,BLUE,GOBLIN,-2,2,2,0,5.00,16.00,false
710,GREEN_1,GREEN,SPIDER,3,-3,15,0,36.00,60.00,true
710,GREEN_2,GREEN,GOLEM,-1,-2,3,3,72.00,41.00,true
710,BLUE_3,BLUE,SPIDER,-3,3,15,0,72.00,60.00,false
710,BLUE_4,BLUE,ARCHER,0,2,4,0,24.00,32.00,false
710,BLUE_5,BLUE,GOBLIN,-2,2,2,0,5.00,16.00,false
711,GREEN_1,GREEN,ASSASSIN,1,-3,8,0,118.00,64.00,false
711,GREEN_2,GREEN,MAGE,2,-3,2,2,12.00,0.00,false
711,GREEN_3,GREEN,SPIDER,3,-3,1,1,0.00,0.00,false
711,BLUE_4,BLUE,GOLEM,-1,2,4,4,29.00,48.00,false
711,BLUE_5,BLUE,GARGOYLE,-3,2,3,0,21.00,48.00,false
711,BLUE_6,BLUE,SCORPION_RIDER,-1,3,1,0,6.00,18.00,false
711,BLUE_7,BLUE,GOBLIN,0,3,2,0,8.00,16.00,false
712,GREEN_1,GREEN,ASSASSIN,1,-3,8,0,118.00,64.00,false
712,GREEN_2,GREEN,MAGE,2,-3,2,2,12.00,0.00,false
712,GREEN_3,GREEN,SPIDER,3,-3,1,1,0.00,0.00,false
712,BLUE_4,BLUE,GOLEM,-1,2,4,4,29.00,48.00,false
712,BLUE_5,BLUE,GARGOYLE,-3,2,3,0,21.00,48.00,false
